order_id,order_date,customer_age,product_category,order_value,discount_applied,payment_method,delivery_time_days,customer_rating,order_status
1929,7/15/2024,49.0,Sports,9494.04,Yes,COD,8.0,1.7,Cancelled
1930,4/8/2024,62.0,Beauty,13309.65,No,Wallet,3.0,3.9,Cancelled
1931,4/4/2024,49.0,Fashion,11365.33,Yes,COD,1.0,1.8,Cancelled
1932,3/18/2024,55.0,Home & Kitchen,24971.32,No,Card,3.0,1.3,Delivered
1933,10/12/2024,27.0,Books,22312.21,No,UPI,6.0,4.0,Cancelled
1934,1/23/2024,25.0,Fashion,15174.67,Yes,UPI,1.0,3.1,Returned
1935,6/19/2024,57.0,Electronics,24146.76,No,UPI,5.0,2.6,Cancelled
1936,8/8/2024,37.0,Home & Kitchen,21612.28,Yes,Card,3.0,1.2,Returned
1937,8/16/2024,22.0,Home & Kitchen,1235.75,Yes,COD,10.0,3.7,Returned
1938,11/9/2024,35.0,Beauty,5468.79,Yes,UPI,5.0,4.9,Returned
1939,9/21/2024,38.0,Beauty,18951.0,No,Card,6.0,3.8,Cancelled
1940,12/14/2024,49.0,Sports,14591.95,No,Wallet,2.0,3.6,Returned
1941,11/11/2024,30.0,Beauty,22353.21,No,UPI,10.0,4.0,Delivered
1942,7/14/2024,18.0,Beauty,22725.15,Yes,COD,4.0,1.1,Delivered
1943,6/6/2024,39.0,Sports,8616.96,Yes,COD,5.0,1.8,Returned
1944,8/15/2024,27.0,Sports,3572.17,Yes,COD,3.0,3.6,Returned
1945,11/11/2024,37.0,Books,16604.32,Yes,COD,7.0,1.7,Delivered
1946,1/9/2024,32.0,Beauty,15714.42,Yes,COD,2.0,2.2,Delivered
1947,3/22/2024,33.0,Home & Kitchen,11806.19,Yes,Wallet,9.0,3.7,Returned
1948,5/5/2024,25.0,Books,1141.57,No,Card,3.0,4.4,Returned
1949,2/1/2024,49.0,Home & Kitchen,5811.02,No,COD,7.0,4.5,Delivered
1950,7/14/2024,65.0,Beauty,5446.3,Yes,Card,1.0,2.6,Returned
1951,6/5/2024,34.0,Fashion,8150.18,No,Card,1.0,2.5,Delivered
1952,12/2/2024,23.0,Beauty,909.56,No,Wallet,8.0,3.2,Delivered
1953,2/2/2024,22.0,Books,18129.51,Yes,Wallet,10.0,1.6,Cancelled
1954,7/27/2024,34.0,Home & Kitchen,15990.6,Yes,Wallet,6.0,1.7,Delivered
1955,2/26/2024,43.0,Beauty,18931.55,No,Card,7.0,3.9,Cancelled
1956,5/19/2024,20.0,Books,1771.86,Yes,UPI,7.0,1.1,Returned
1957,11/28/2024,52.0,Books,6818.66,Yes,COD,5.0,4.0,Cancelled
1958,5/3/2024,35.0,Books,16950.81,No,UPI,2.0,3.9,Delivered
1959,4/24/2024,54.0,Home & Kitchen,4999.28,No,Card,7.0,1.4,Delivered
1960,11/22/2024,20.0,Beauty,24259.69,No,Card,2.0,2.6,Delivered
1961,4/27/2024,26.0,Electronics,16883.33,No,Card,10.0,4.1,Delivered
1962,11/20/2024,26.0,Beauty,3361.97,Yes,UPI,4.0,2.9,Cancelled
1963,5/18/2024,51.0,Home & Kitchen,1197.31,Yes,Wallet,6.0,4.6,Returned
1964,2/7/2024,51.0,Fashion,16767.34,No,Wallet,4.0,2.1,Delivered
1965,1/12/2024,56.0,Sports,19160.22,No,Wallet,1.0,3.1,Cancelled
1966,2/6/2024,45.0,Fashion,19956.86,Yes,UPI,6.0,4.6,Delivered
1967,6/3/2024,50.0,Books,8497.34,Yes,Card,10.0,2.9,Returned
1968,12/11/2024,36.0,Home & Kitchen,12556.81,Yes,Card,2.0,2.7,Cancelled
1969,7/25/2024,26.0,Beauty,3494.94,Yes,Card,1.0,2.4,Returned
1970,4/27/2024,49.0,Electronics,12240.77,Yes,Card,3.0,1.5,Delivered
1971,6/14/2024,65.0,Electronics,24168.77,Yes,Card,10.0,3.9,Returned
1972,9/24/2024,62.0,Home & Kitchen,14764.84,Yes,Card,7.0,3.4,Cancelled
1973,10/28/2024,33.0,Fashion,8233.0,No,Card,6.0,4.1,Delivered
1974,6/29/2024,45.0,Sports,11004.27,No,COD,9.0,2.6,Delivered
1975,5/29/2024,60.0,Electronics,17776.48,No,COD,5.0,2.0,Cancelled
1976,10/20/2024,35.0,Books,7071.52,No,Card,9.0,2.3,Delivered
1977,6/4/2024,45.0,Electronics,9209.98,Yes,COD,3.0,3.4,Returned
1978,4/13/2024,63.0,Electronics,10460.17,Yes,UPI,6.0,3.0,Delivered
1979,4/10/2024,45.0,Electronics,21029.34,Yes,UPI,4.0,1.3,Cancelled
1980,10/8/2024,22.0,Sports,2861.66,No,Wallet,7.0,2.8,Returned
1981,9/14/2024,30.0,Fashion,3826.64,Yes,Card,8.0,1.5,Cancelled
1982,1/26/2024,39.0,Fashion,10373.24,No,Card,10.0,1.9,Returned
1983,10/11/2024,45.0,Fashion,18594.63,No,Wallet,5.0,3.7,Returned
1984,8/27/2024,55.0,Books,2510.47,Yes,UPI,9.0,1.1,Delivered
1985,2/14/2024,50.0,Fashion,23055.5,Yes,UPI,4.0,4.0,Cancelled
1986,6/6/2024,25.0,Books,4676.49,No,COD,6.0,1.4,Cancelled
1987,5/5/2024,61.0,Sports,11024.9,No,Card,8.0,4.2,Cancelled
1988,6/16/2024,41.0,Electronics,6935.92,Yes,Wallet,2.0,2.4,Cancelled
1989,10/26/2024,25.0,Sports,2654.35,Yes,UPI,8.0,1.3,Delivered
1990,1/8/2024,19.0,Sports,11939.77,Yes,COD,3.0,3.2,Returned
1991,9/26/2024,30.0,Sports,21321.4,No,Card,4.0,4.3,Returned
1992,1/23/2024,46.0,Fashion,4338.86,Yes,Wallet,9.0,1.1,Cancelled
1993,9/5/2024,64.0,Home & Kitchen,19485.24,Yes,Card,3.0,3.3,Cancelled
1994,4/14/2024,45.0,Books,3732.06,Yes,COD,8.0,2.6,Cancelled
1995,10/16/2024,29.0,Books,4431.42,Yes,Card,9.0,2.5,Cancelled
1996,5/15/2024,45.0,Sports,12569.33,Yes,COD,5.0,1.3,Cancelled
1997,12/8/2024,58.0,Beauty,14328.44,No,UPI,2.0,4.8,Delivered
1998,12/7/2024,29.0,Books,14069.4,Yes,Wallet,10.0,3.2,Delivered
1999,11/25/2024,18.0,Books,8722.1,No,Wallet,6.0,2.7,Delivered
2000,2/7/2024,20.0,Home & Kitchen,22154.19,Yes,UPI,7.0,2.8,Returned
2001,12/3/2024,28.0,Books,1414.27,Yes,Card,4.0,3.6,Returned
2002,6/22/2024,59.0,Beauty,16098.32,No,Wallet,3.0,3.4,Delivered
2003,1/14/2024,30.0,Sports,3746.78,No,COD,5.0,4.5,Returned
2004,9/25/2024,33.0,,9259.11,No,COD,9.0,1.7,Returned
2005,2/7/2024,52.0,Sports,1047.78,Yes,Wallet,9.0,1.2,Delivered
2006,1/26/2024,65.0,Books,19180.77,,Wallet,2.0,3.8,Delivered
2007,12/24/2024,57.0,Home & Kitchen,18671.91,Yes,Wallet,7.0,3.2,Delivered
2008,2/8/2024,42.0,Books,13731.98,Yes,COD,7.0,4.8,Cancelled
2009,12/24/2024,24.0,Beauty,8158.03,Yes,Card,5.0,4.3,Delivered
2010,12/22/2024,29.0,Fashion,,Yes,UPI,7.0,4.9,Delivered
2011,7/7/2024,20.0,Electronics,9122.73,No,Card,10.0,2.9,Returned
2012,9/4/2024,41.0,Fashion,11944.89,No,Wallet,9.0,4.2,Returned
2013,6/12/2024,43.0,Beauty,24608.23,No,COD,1.0,3.4,Cancelled
2014,9/26/2024,49.0,Electronics,21747.8,No,UPI,2.0,4.1,Cancelled
2015,1/26/2024,40.0,Electronics,3032.98,Yes,COD,6.0,3.6,Cancelled
2016,2/9/2024,58.0,Fashion,7761.11,Yes,COD,8.0,4.0,Delivered
2017,5/19/2024,28.0,Sports,20993.08,No,UPI,10.0,2.3,Delivered
2018,11/19/2024,27.0,Sports,14905.89,Yes,Card,8.0,1.5,Returned
2019,9/30/2024,26.0,Fashion,9360.99,Yes,Card,9.0,4.0,Returned
2020,3/14/2024,60.0,Sports,18574.59,Yes,COD,4.0,2.8,Cancelled
2021,1/18/2024,51.0,Fashion,3354.18,No,Card,1.0,4.2,Cancelled
2022,7/2/2024,56.0,Sports,15988.87,No,UPI,9.0,3.3,Returned
2023,12/16/2024,40.0,Fashion,1994.46,No,COD,3.0,2.3,Delivered
2024,10/2/2024,59.0,Electronics,3835.31,No,UPI,10.0,4.1,Delivered
2025,5/6/2024,25.0,Books,16965.28,No,Wallet,9.0,2.5,Cancelled
2026,8/12/2024,35.0,Fashion,2064.07,No,UPI,5.0,2.6,Cancelled
2027,3/20/2024,25.0,Sports,2249.24,Yes,COD,2.0,4.3,Returned
2028,5/20/2024,39.0,Books,18790.48,Yes,Wallet,5.0,3.0,Cancelled
2029,5/6/2024,48.0,Books,19050.2,Yes,UPI,2.0,1.7,Returned
2030,5/2/2024,31.0,Books,3971.79,No,Wallet,10.0,4.2,Cancelled
2031,11/15/2024,25.0,Electronics,10680.33,Yes,COD,7.0,3.5,Delivered
2032,3/22/2024,20.0,Books,13035.48,Yes,UPI,3.0,2.4,Cancelled
2033,4/12/2024,30.0,Fashion,13075.05,Yes,UPI,2.0,3.6,Cancelled
2034,12/5/2024,43.0,Beauty,1116.19,Yes,COD,9.0,2.2,Returned
2035,7/22/2024,57.0,Sports,10105.24,Yes,UPI,4.0,4.6,Delivered
2036,9/25/2024,63.0,Fashion,2315.27,Yes,Wallet,3.0,3.5,Cancelled
2037,8/13/2024,27.0,Fashion,12322.14,Yes,Wallet,1.0,2.9,Returned
2038,8/31/2024,18.0,Electronics,21870.91,Yes,Wallet,1.0,2.5,Returned
2039,10/25/2024,32.0,Home & Kitchen,3841.2,Yes,COD,6.0,2.7,Returned
2040,5/21/2024,43.0,Fashion,2983.92,Yes,COD,6.0,1.9,Delivered
2041,9/22/2024,59.0,Beauty,7678.05,Yes,Wallet,7.0,3.2,Cancelled
2042,11/22/2024,36.0,Electronics,18644.52,No,COD,3.0,4.6,Cancelled
2043,8/25/2024,34.0,Sports,12209.61,No,COD,3.0,3.9,Cancelled
2044,8/31/2024,59.0,Beauty,6025.08,No,Wallet,1.0,1.3,Returned
2045,6/9/2024,33.0,Electronics,23273.3,No,UPI,5.0,3.8,Returned
2046,10/4/2024,50.0,Books,19258.03,No,Card,10.0,3.4,Delivered
2047,9/8/2024,55.0,Home & Kitchen,1482.24,No,COD,3.0,2.7,Delivered
2048,5/10/2024,32.0,Sports,18627.25,Yes,Wallet,2.0,3.0,Cancelled
2049,5/27/2024,36.0,Sports,24643.93,No,UPI,5.0,2.4,Cancelled
2050,5/20/2024,60.0,Sports,6222.22,Yes,UPI,5.0,3.4,Cancelled
2051,1/9/2024,60.0,Electronics,20225.15,No,Card,4.0,1.5,Cancelled
2052,9/1/2024,48.0,Books,10181.05,Yes,Wallet,4.0,3.9,Delivered
2053,6/17/2024,27.0,Electronics,8012.38,No,Card,4.0,1.2,Delivered
2054,8/19/2024,42.0,Fashion,23247.9,Yes,COD,1.0,2.0,Returned
2055,1/16/2024,45.0,Sports,1349.66,Yes,UPI,6.0,3.6,Delivered
2056,5/10/2024,39.0,Home & Kitchen,20220.82,Yes,Card,2.0,1.3,Cancelled
2057,12/13/2024,18.0,Fashion,17581.58,Yes,UPI,9.0,2.0,Cancelled
2058,12/30/2024,63.0,Electronics,7783.04,Yes,Wallet,7.0,4.0,Delivered
2059,4/17/2024,43.0,Fashion,3243.5,No,COD,2.0,4.8,Cancelled
2060,8/6/2024,39.0,Books,5927.56,No,UPI,7.0,2.0,Delivered
2061,5/9/2024,63.0,Home & Kitchen,3588.47,Yes,UPI,7.0,3.5,Returned
2062,7/5/2024,28.0,Beauty,19602.26,No,Wallet,4.0,2.7,Cancelled
2063,11/15/2024,24.0,Home & Kitchen,4502.08,Yes,Card,2.0,1.7,Cancelled
2064,1/2/2024,58.0,Books,8080.27,No,COD,5.0,2.9,Delivered
2065,12/15/2024,60.0,Home & Kitchen,21411.9,Yes,UPI,4.0,2.4,Delivered
2066,5/28/2024,47.0,Books,4562.0,Yes,UPI,3.0,2.2,Delivered
2067,11/18/2024,24.0,Sports,4175.03,No,UPI,4.0,4.0,Returned
2068,12/8/2024,47.0,Beauty,12068.83,Yes,UPI,8.0,3.4,Delivered
2069,12/28/2024,41.0,Fashion,14570.04,No,Wallet,4.0,2.5,Cancelled
2070,6/29/2024,46.0,Electronics,3033.81,Yes,Card,9.0,2.9,Returned
2071,3/9/2024,64.0,Fashion,2146.59,No,COD,3.0,1.1,Returned
2072,1/14/2024,45.0,Fashion,16273.44,No,UPI,5.0,2.0,Returned
2073,4/13/2024,37.0,Beauty,1959.04,No,Card,5.0,2.8,Cancelled
2074,1/7/2024,39.0,Beauty,24540.69,Yes,COD,10.0,4.2,Returned
2075,3/13/2024,50.0,Fashion,3916.71,Yes,Wallet,5.0,3.1,Cancelled
2076,1/20/2024,54.0,Electronics,17205.48,No,UPI,4.0,1.3,Returned
2077,8/4/2024,18.0,Books,7694.49,No,Card,2.0,4.5,Returned
2078,11/24/2024,39.0,Electronics,17053.61,No,Card,3.0,4.2,Delivered
2079,7/15/2024,21.0,Home & Kitchen,20151.79,No,Wallet,7.0,3.5,Cancelled
2080,12/17/2024,62.0,Beauty,18147.96,Yes,Wallet,10.0,3.8,Delivered
2081,7/26/2024,56.0,Home & Kitchen,18559.46,Yes,COD,8.0,2.1,Cancelled
2082,3/28/2024,42.0,Fashion,12050.35,No,UPI,10.0,2.1,Delivered
2083,3/22/2024,20.0,Electronics,7238.44,Yes,Wallet,4.0,4.1,Returned
2084,8/9/2024,45.0,Books,8869.92,Yes,Card,9.0,2.2,Cancelled
2085,4/28/2024,33.0,Books,11710.88,Yes,Wallet,2.0,3.3,Returned
2086,4/20/2024,63.0,,20646.1,No,UPI,4.0,1.9,Cancelled
2087,6/8/2024,31.0,,22219.61,No,Card,3.0,2.3,Cancelled
2088,9/11/2024,47.0,Sports,18106.39,No,COD,2.0,1.2,Delivered
2089,2/1/2024,40.0,Electronics,1909.47,Yes,UPI,8.0,1.5,Delivered
2090,12/5/2024,50.0,Sports,24980.27,No,UPI,3.0,1.2,Cancelled
2091,5/16/2024,37.0,Beauty,12389.01,Yes,Wallet,7.0,2.3,Returned
2092,12/23/2024,60.0,Beauty,2704.15,Yes,UPI,2.0,3.6,Cancelled
2093,7/18/2024,48.0,Sports,16520.23,Yes,UPI,7.0,2.7,Cancelled
2094,11/26/2024,51.0,Books,16702.49,Yes,Wallet,3.0,4.5,Delivered
2095,11/7/2024,34.0,Home & Kitchen,9611.7,Yes,Card,7.0,3.5,Returned
2096,6/15/2024,64.0,Beauty,24466.04,Yes,COD,5.0,1.7,Cancelled
2097,7/10/2024,53.0,Electronics,836.19,No,UPI,10.0,2.4,Returned
2098,11/9/2024,26.0,Sports,6144.96,Yes,Card,10.0,3.6,Cancelled
2099,5/26/2024,34.0,Fashion,13284.9,Yes,Card,3.0,1.3,Delivered
2100,3/17/2024,49.0,Sports,18266.59,Yes,UPI,2.0,4.6,Cancelled
2101,11/27/2024,23.0,Books,19626.64,No,UPI,2.0,1.6,Cancelled
2102,3/5/2024,62.0,Home & Kitchen,5988.28,No,Card,7.0,2.1,Cancelled
2103,3/30/2024,31.0,Fashion,12439.79,No,Card,8.0,3.3,Cancelled
2104,7/22/2024,49.0,Books,15339.45,No,Card,8.0,4.3,Returned
2105,5/11/2024,21.0,Home & Kitchen,2442.59,Yes,UPI,3.0,4.7,Returned
2106,2/25/2024,31.0,Electronics,17529.66,No,Card,8.0,5.0,Cancelled
2107,10/3/2024,32.0,Sports,23570.9,No,Wallet,1.0,3.2,Returned
2108,2/21/2024,39.0,Sports,13092.09,Yes,Wallet,4.0,4.4,Delivered
2109,1/18/2024,54.0,Fashion,15708.35,No,Card,6.0,4.1,Cancelled
2110,6/16/2024,44.0,Home & Kitchen,7250.62,No,COD,3.0,2.7,Cancelled
2111,3/4/2024,40.0,Electronics,18727.3,No,COD,2.0,2.2,Delivered
2112,11/22/2024,27.0,Beauty,2021.29,Yes,Card,5.0,4.5,Cancelled
2113,12/3/2024,55.0,Beauty,17863.24,Yes,COD,7.0,1.4,Delivered
2114,11/19/2024,33.0,Beauty,23958.35,Yes,Card,8.0,1.6,Delivered
2115,4/2/2024,28.0,Sports,13545.21,No,Wallet,2.0,4.6,Cancelled
2116,11/22/2024,20.0,Books,13955.07,No,Card,4.0,3.8,Delivered
2117,5/26/2024,44.0,Electronics,4879.64,Yes,Wallet,6.0,1.1,Returned
2118,2/18/2024,38.0,Electronics,6361.5,Yes,COD,5.0,4.1,Delivered
2119,4/15/2024,44.0,Fashion,1740.62,Yes,Card,5.0,2.3,Returned
2120,11/19/2024,59.0,Sports,3734.62,Yes,UPI,2.0,3.2,Returned
2121,5/6/2024,55.0,Books,11401.13,Yes,COD,3.0,4.3,Returned
2122,3/24/2024,27.0,Electronics,2513.33,Yes,Card,5.0,1.7,Cancelled
2123,7/8/2024,27.0,Fashion,4946.01,Yes,Wallet,9.0,1.9,Delivered
2124,9/17/2024,38.0,Beauty,11128.07,Yes,UPI,6.0,1.0,Delivered
2125,2/11/2024,58.0,Electronics,24518.99,Yes,COD,8.0,3.2,Delivered
2126,11/21/2024,39.0,Beauty,24968.24,Yes,Card,3.0,4.0,Returned
2127,1/24/2024,46.0,Electronics,22320.52,No,Card,7.0,1.2,Returned
2128,7/8/2024,22.0,Beauty,12160.23,Yes,Card,6.0,3.4,Delivered
2129,9/30/2024,51.0,Fashion,10764.14,Yes,Card,6.0,2.1,Returned
2130,8/7/2024,42.0,Home & Kitchen,3865.53,Yes,Wallet,5.0,2.7,Returned
2131,9/6/2024,33.0,Fashion,15687.96,No,Card,7.0,3.3,Cancelled
2132,9/14/2024,61.0,Beauty,7367.9,Yes,Card,10.0,2.2,Returned
2133,5/8/2024,36.0,Sports,1483.55,Yes,COD,5.0,4.4,Cancelled
2134,1/9/2024,48.0,Electronics,7620.93,No,UPI,2.0,1.4,Returned
2135,7/2/2024,36.0,Sports,11063.12,Yes,COD,8.0,2.7,Delivered
2136,7/24/2024,30.0,Home & Kitchen,16607.01,Yes,UPI,3.0,4.5,Delivered
2137,11/9/2024,33.0,Books,11274.8,No,COD,5.0,3.8,Returned
2138,7/28/2024,40.0,Sports,19363.8,Yes,UPI,3.0,4.8,Cancelled
2139,6/29/2024,26.0,Beauty,16744.52,No,Card,4.0,2.2,Returned
2140,5/7/2024,39.0,Fashion,3454.42,Yes,Card,10.0,2.3,Cancelled
2141,5/1/2024,54.0,Electronics,6972.49,No,UPI,6.0,2.6,Returned
2142,4/30/2024,62.0,Electronics,13944.17,Yes,Wallet,1.0,2.1,Cancelled
2143,4/9/2024,49.0,Electronics,11334.73,No,UPI,4.0,4.8,Returned
2144,4/24/2024,44.0,Books,15358.68,No,Wallet,10.0,2.4,Cancelled
2145,5/31/2024,64.0,Beauty,22146.21,No,COD,7.0,4.6,Cancelled
2146,1/19/2024,32.0,Books,20692.46,No,Wallet,1.0,2.6,Cancelled
2147,1/22/2024,51.0,Home & Kitchen,2686.11,Yes,UPI,2.0,2.1,Delivered
2148,11/22/2024,43.0,Home & Kitchen,15475.81,No,UPI,2.0,4.7,Returned
2149,6/7/2024,21.0,Fashion,24544.92,Yes,Card,7.0,2.9,Cancelled
2150,4/19/2024,33.0,Home & Kitchen,14176.13,Yes,COD,2.0,2.9,Delivered
2151,8/21/2024,36.0,Sports,22764.28,No,UPI,5.0,1.4,Cancelled
2152,10/1/2024,28.0,Electronics,11918.64,Yes,Card,8.0,1.1,Delivered
2153,2/11/2024,21.0,Fashion,12151.87,Yes,Wallet,2.0,4.5,Cancelled
2154,12/20/2024,37.0,Beauty,15953.38,Yes,COD,2.0,4.3,Delivered
2155,10/24/2024,38.0,Home & Kitchen,1221.09,Yes,Wallet,6.0,4.1,Delivered
2156,9/15/2024,61.0,Home & Kitchen,23395.92,Yes,Card,8.0,3.0,Returned
2157,11/29/2024,43.0,Books,2548.05,No,COD,2.0,3.2,Cancelled
2158,4/6/2024,61.0,Books,20873.74,Yes,COD,7.0,1.6,Delivered
2159,10/7/2024,58.0,Fashion,22209.77,No,Card,1.0,4.2,Cancelled
2160,12/4/2024,31.0,Beauty,22537.85,Yes,COD,10.0,1.5,Cancelled
2161,9/8/2024,44.0,Books,5363.99,No,Wallet,2.0,3.0,Returned
2162,1/14/2024,37.0,Sports,3111.98,Yes,Wallet,9.0,4.6,Returned
2163,6/20/2024,21.0,Electronics,20782.98,Yes,Wallet,8.0,2.8,Cancelled
2164,7/17/2024,44.0,Home & Kitchen,11170.66,Yes,Card,8.0,3.5,Cancelled
2165,8/24/2024,26.0,Fashion,18415.87,No,Wallet,9.0,3.8,Returned
2166,1/27/2024,41.0,Beauty,20623.88,Yes,UPI,10.0,4.2,Returned
2167,8/12/2024,52.0,Fashion,14628.22,Yes,Wallet,2.0,4.2,Cancelled
2168,9/8/2024,39.0,Sports,3919.69,Yes,COD,5.0,4.5,Delivered
2169,7/22/2024,56.0,Sports,22803.82,No,Wallet,8.0,1.9,Cancelled
2170,2/2/2024,63.0,Home & Kitchen,6681.47,Yes,COD,6.0,4.3,Delivered
2171,8/20/2024,40.0,Home & Kitchen,4180.85,Yes,Wallet,5.0,2.7,Cancelled
2172,11/16/2024,20.0,Books,4904.43,Yes,Card,1.0,2.1,Delivered
2173,3/29/2024,19.0,Books,5535.77,Yes,COD,3.0,1.8,Returned
2174,11/20/2024,26.0,Sports,21223.77,No,Wallet,3.0,4.0,Returned
2175,10/13/2024,63.0,Fashion,5824.08,No,UPI,10.0,2.3,Returned
2176,4/23/2024,53.0,Beauty,16013.85,Yes,COD,5.0,1.2,Cancelled
2177,6/27/2024,50.0,Sports,13161.15,Yes,UPI,7.0,2.3,Returned
2178,6/24/2024,30.0,Fashion,7576.49,Yes,COD,10.0,1.8,Returned
2179,8/22/2024,48.0,Beauty,21591.13,Yes,Wallet,1.0,2.3,Returned
2180,8/24/2024,27.0,Books,22997.11,Yes,Card,7.0,1.7,Returned
2181,4/28/2024,40.0,Home & Kitchen,1041.91,Yes,UPI,5.0,2.4,Cancelled
2182,6/30/2024,35.0,Fashion,11241.51,No,COD,1.0,4.0,Cancelled
2183,2/26/2024,33.0,Books,4917.87,No,COD,1.0,1.8,Cancelled
2184,1/29/2024,29.0,Electronics,14066.53,Yes,Wallet,7.0,4.9,Cancelled
2185,3/1/2024,55.0,Fashion,23678.02,Yes,COD,3.0,2.3,Delivered
2186,10/23/2024,25.0,Fashion,19291.06,No,COD,1.0,3.8,Cancelled
2187,4/7/2024,31.0,Fashion,4538.69,Yes,Wallet,6.0,1.9,Cancelled
2188,11/26/2024,34.0,Home & Kitchen,19545.31,No,UPI,3.0,2.2,Cancelled
2189,9/20/2024,31.0,Home & Kitchen,16384.38,No,Wallet,2.0,3.4,Returned
2190,11/12/2024,27.0,Beauty,6873.75,Yes,Wallet,3.0,4.5,Returned
2191,5/18/2024,38.0,Sports,6712.13,No,COD,1.0,4.9,Cancelled
2192,1/23/2024,52.0,Home & Kitchen,723.25,No,Card,3.0,4.3,Returned
2193,1/19/2024,53.0,Books,15097.97,No,Card,3.0,4.6,Cancelled
2194,6/29/2024,30.0,Electronics,8306.5,Yes,Wallet,9.0,1.4,Cancelled
2195,1/23/2024,46.0,Books,23400.37,No,Wallet,4.0,4.2,Cancelled
2196,10/20/2024,58.0,Electronics,20983.8,Yes,Wallet,2.0,2.0,Delivered
2197,8/8/2024,32.0,Fashion,7391.07,No,UPI,3.0,4.7,Returned
2198,9/17/2024,35.0,Home & Kitchen,19324.81,Yes,Wallet,8.0,1.1,Cancelled
2199,5/21/2024,31.0,Electronics,1749.08,No,COD,6.0,2.6,Cancelled
2200,11/7/2024,62.0,Books,6728.29,Yes,COD,1.0,2.2,Cancelled
2201,6/22/2024,57.0,Sports,12477.15,No,Card,7.0,3.9,Cancelled
2202,12/28/2024,57.0,Fashion,10669.15,Yes,COD,3.0,4.9,Cancelled
2203,7/12/2024,65.0,Home & Kitchen,811.57,No,UPI,5.0,1.2,Delivered
2204,10/20/2024,26.0,Electronics,19724.32,No,UPI,3.0,3.6,Delivered
2205,3/3/2024,20.0,Home & Kitchen,10887.97,Yes,Card,3.0,2.7,Delivered
2206,3/25/2024,23.0,Fashion,24811.36,No,COD,10.0,4.8,Returned
2207,3/8/2024,48.0,Electronics,16705.84,No,COD,1.0,1.0,Delivered
2208,12/29/2024,35.0,Sports,19922.13,No,Wallet,10.0,4.6,Delivered
2209,3/4/2024,50.0,Beauty,14161.59,Yes,COD,2.0,4.0,Delivered
2210,10/4/2024,29.0,Books,15953.1,No,COD,1.0,4.9,Delivered
2211,8/3/2024,44.0,Fashion,15773.47,No,Wallet,3.0,2.2,Delivered
2212,11/29/2024,65.0,Books,16481.37,No,Wallet,8.0,3.9,Delivered
2213,5/7/2024,19.0,,10553.19,No,Card,7.0,1.8,Delivered
2214,1/4/2024,30.0,Home & Kitchen,10114.62,No,COD,4.0,4.3,Returned
2215,5/14/2024,57.0,Electronics,16881.98,Yes,Card,1.0,1.8,Returned
2216,7/28/2024,47.0,Beauty,10062.46,No,UPI,8.0,2.1,Delivered
2217,6/29/2024,28.0,Electronics,10370.9,Yes,Wallet,3.0,4.4,Delivered
2218,12/19/2024,61.0,Beauty,17658.93,Yes,Card,10.0,2.9,Cancelled
2219,8/20/2024,56.0,Home & Kitchen,4111.12,No,Wallet,3.0,4.2,Cancelled
2220,12/21/2024,39.0,Home & Kitchen,10922.57,No,UPI,2.0,4.3,Returned
2221,6/28/2024,41.0,Books,22212.41,Yes,Wallet,4.0,4.3,Returned
2222,4/30/2024,43.0,Fashion,21589.99,Yes,Wallet,3.0,4.6,Cancelled
2223,7/28/2024,27.0,Fashion,20619.54,No,COD,8.0,4.1,Returned
2224,1/4/2024,65.0,Books,23041.56,Yes,Card,2.0,3.6,Delivered
2225,4/7/2024,41.0,Fashion,896.27,Yes,Wallet,7.0,1.4,Cancelled
2226,1/24/2024,28.0,Fashion,6161.48,Yes,Wallet,8.0,2.6,Delivered
2227,3/9/2024,34.0,Fashion,6130.91,No,Wallet,10.0,1.7,Returned
2228,3/13/2024,59.0,Beauty,7375.5,No,COD,4.0,1.2,Delivered
2229,6/21/2024,27.0,Sports,6047.14,Yes,COD,3.0,2.9,Returned
2230,1/25/2024,20.0,Home & Kitchen,20194.71,No,Card,4.0,4.4,Returned
2231,7/6/2024,41.0,Beauty,10774.56,No,COD,1.0,1.8,Cancelled
2232,7/17/2024,36.0,Electronics,11098.24,Yes,UPI,4.0,2.9,Cancelled
2233,8/20/2024,52.0,Books,2895.01,Yes,COD,10.0,3.1,Cancelled
2234,1/17/2024,34.0,Beauty,12255.9,No,COD,6.0,3.4,Returned
2235,6/23/2024,23.0,Beauty,14033.56,Yes,UPI,4.0,2.9,Cancelled
2236,10/12/2024,33.0,Beauty,4066.2,No,COD,5.0,1.7,Returned
2237,2/12/2024,25.0,Home & Kitchen,9426.57,No,Card,6.0,1.9,Delivered
2238,10/22/2024,64.0,Home & Kitchen,3864.44,No,Card,2.0,2.5,Delivered
2239,11/9/2024,48.0,Electronics,12444.22,No,UPI,3.0,1.2,Delivered
2240,4/10/2024,25.0,Home & Kitchen,3461.25,No,COD,10.0,4.1,Cancelled
2241,8/13/2024,30.0,Sports,17422.11,Yes,Wallet,5.0,1.0,Delivered
2242,11/19/2024,18.0,Books,12902.17,Yes,Card,1.0,3.9,Cancelled
2243,8/7/2024,48.0,Beauty,4266.43,No,Card,2.0,4.0,Cancelled
2244,9/12/2024,21.0,Electronics,22671.1,Yes,Card,3.0,4.4,Returned
2245,2/1/2024,64.0,Electronics,15783.95,No,Wallet,9.0,4.6,Cancelled
